#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0024.contigs.fasta	NODE_31_length_30496_cov_13.242557	29010	30362	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.48	card	AY825285:0-1353	Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA which also regulates NorB.	tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0024.contigs.fasta	NODE_37_length_25342_cov_8.156427	12855	13514	+	arlR	1-660/660	===============	0/0	100.00	99.70	card	CP023390.1:1462248-1461588	ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	acridine_dye;disinfecting_agents_and_intercalating_dyes;fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0024.contigs.fasta	NODE_37_length_25342_cov_8.156427	13511	14866	+	arlS	1-1356/1356	===============	0/0	100.00	99.85	card	CP000253.1:1361636-1360280	ArlS is a protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	acridine_dye;disinfecting_agents_and_intercalating_dyes;fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0024.contigs.fasta	NODE_4_length_87897_cov_10.242386	54970	55413	-	mgrA	1-444/444	===============	0/0	100.00	100.00	card	BA000018.3:735860-735416	MgrA also known as NorR is a regulator for norA norB and tet38. It is a positive regulator for norA expression but is a direct repressor for norB and an indirect repressor of tet38.	acridine_dye;cephalosporin;disinfecting_agents_and_intercalating_dyes;fluoroquinolone;penam;peptide;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0024.contigs.fasta	NODE_4_length_87897_cov_10.242386	63062	64228	+	Staphylococcus_aureus_norA	1-1167/1167	===============	0/0	100.00	99.91	card	D90119.1:477-1644	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0024.contigs.fasta	NODE_57_length_12645_cov_12.207580	9412	9889	+	mecC-type_BlaZ	1-478/480	===============	0/0	99.58	97.91	card	FR823292:0-480	A blaZ-like beta-lactamase found in S. Aureus	penam
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0025.contigs.fasta	NODE_10_length_62489_cov_14.833931	41973	43139	-	Staphylococcus_aureus_norA	1-1167/1167	===============	0/0	100.00	100.00	card	D90119.1:477-1644	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0025.contigs.fasta	NODE_10_length_62489_cov_14.833931	50790	51233	+	mgrA	1-444/444	===============	0/0	100.00	100.00	card	BA000018.3:735860-735416	MgrA also known as NorR is a regulator for norA norB and tet38. It is a positive regulator for norA expression but is a direct repressor for norB and an indirect repressor of tet38.	acridine_dye;cephalosporin;disinfecting_agents_and_intercalating_dyes;fluoroquinolone;penam;peptide;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0025.contigs.fasta	NODE_18_length_40894_cov_14.903257	37858	39300	+	Staphylococcus_aureus_LmrS	1-1443/1443	===============	0/0	100.00	98.75	card	CP000046.1:2236817-2235374	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	aminoglycoside;diaminopyrimidine;macrolide;oxazolidinone;phenicol
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0025.contigs.fasta	NODE_24_length_38046_cov_14.811906	35039	35514	+	mecC-type_BlaZ	1-476/480	===============	0/0	99.17	97.90	card	FR823292:0-480	A blaZ-like beta-lactamase found in S. Aureus	penam
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0025.contigs.fasta	NODE_30_length_31601_cov_13.056830	3410	4069	+	arlR	1-660/660	===============	0/0	100.00	99.70	card	CP023390.1:1462248-1461588	ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	acridine_dye;disinfecting_agents_and_intercalating_dyes;fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0025.contigs.fasta	NODE_30_length_31601_cov_13.056830	4066	5421	+	arlS	1-1356/1356	===============	0/0	100.00	99.19	card	CP000253.1:1361636-1360280	ArlS is a protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	acridine_dye;disinfecting_agents_and_intercalating_dyes;fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0025.contigs.fasta	NODE_33_length_29614_cov_16.640884	135	1487	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.48	card	AY825285:0-1353	Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA which also regulates NorB.	tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0025.contigs.fasta	NODE_41_length_23309_cov_17.176448	15297	15716	+	mepR	1-420/420	===============	0/0	100.00	99.29	card	BA000017.4:379931-380351	MepR is an upstream repressor of MepA in Staphylococcus aureus. It is part of the mepRAB operon.	glycylcycline;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0025.contigs.fasta	NODE_41_length_23309_cov_17.176448	15823	17178	+	mepA	1-1356/1356	===============	0/0	100.00	99.48	card	AY661734.1:839-2195	MepA is an efflux protein regulated by MepR and part of the MepRAB cluster. Its presence in Staphylococcus aureus led to multidrug resistance while it has also been shown to decrease tigecycline susceptibility.	glycylcycline;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0026.contigs.fasta	NODE_16_length_48070_cov_10.111830	46584	47936	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.48	card	AY825285:0-1353	Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA which also regulates NorB.	tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0026.contigs.fasta	NODE_18_length_45310_cov_9.740531	42272	43714	+	Staphylococcus_aureus_LmrS	1-1443/1443	===============	0/0	100.00	99.93	card	CP000046.1:2236817-2235374	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	aminoglycoside;diaminopyrimidine;macrolide;oxazolidinone;phenicol
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0026.contigs.fasta	NODE_2_length_149957_cov_9.190290	23615	24781	-	Staphylococcus_aureus_norA	1-1167/1167	===============	0/0	100.00	99.91	card	D90119.1:477-1644	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0026.contigs.fasta	NODE_2_length_149957_cov_9.190290	32430	32873	+	mgrA	1-444/444	===============	0/0	100.00	100.00	card	BA000018.3:735860-735416	MgrA also known as NorR is a regulator for norA norB and tet38. It is a positive regulator for norA expression but is a direct repressor for norB and an indirect repressor of tet38.	acridine_dye;cephalosporin;disinfecting_agents_and_intercalating_dyes;fluoroquinolone;penam;peptide;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0026.contigs.fasta	NODE_57_length_12634_cov_9.862789	9400	9877	+	mecC-type_BlaZ	1-478/480	===============	0/0	99.58	97.91	card	FR823292:0-480	A blaZ-like beta-lactamase found in S. Aureus	penam
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0026.contigs.fasta	NODE_5_length_80696_cov_10.182748	46105	47460	-	mepA	1-1356/1356	===============	0/0	100.00	98.30	card	AY661734.1:839-2195	MepA is an efflux protein regulated by MepR and part of the MepRAB cluster. Its presence in Staphylococcus aureus led to multidrug resistance while it has also been shown to decrease tigecycline susceptibility.	glycylcycline;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0026.contigs.fasta	NODE_5_length_80696_cov_10.182748	47567	47986	-	mepR	1-420/420	===============	0/0	100.00	99.52	card	BA000017.4:379931-380351	MepR is an upstream repressor of MepA in Staphylococcus aureus. It is part of the mepRAB operon.	glycylcycline;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0026.contigs.fasta	NODE_93_length_2494_cov_7.361642	378	1037	+	arlR	1-660/660	===============	0/0	100.00	99.70	card	CP023390.1:1462248-1461588	ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	acridine_dye;disinfecting_agents_and_intercalating_dyes;fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0026.contigs.fasta	NODE_93_length_2494_cov_7.361642	1034	2389	+	arlS	1-1356/1356	===============	0/0	100.00	98.97	card	CP000253.1:1361636-1360280	ArlS is a protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	acridine_dye;disinfecting_agents_and_intercalating_dyes;fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0027.contigs.fasta	NODE_10_length_52790_cov_8.058684	32225	33391	-	Staphylococcus_aureus_norA	1-1167/1167	===============	0/0	100.00	91.52	card	D90119.1:477-1644	NorA gene cloned from Staphylococcus aureus conferred relatively high resistance to hydrophilic quinolones such as norfloxacin enoxacin ofloxacin and ciprofloxacin in S. aureus and Escherichia coli. Had low or no resistance at all to hydrophobic ones such as nalidixic acid oxolinic acid and sparfloxacin in S. aureus and Escherichia coli.	fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0027.contigs.fasta	NODE_10_length_52790_cov_8.058684	41043	41486	+	mgrA	1-444/444	===============	0/0	100.00	99.78	card	BA000018.3:735860-735416	MgrA also known as NorR is a regulator for norA norB and tet38. It is a positive regulator for norA expression but is a direct repressor for norB and an indirect repressor of tet38.	acridine_dye;cephalosporin;disinfecting_agents_and_intercalating_dyes;fluoroquinolone;penam;peptide;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0027.contigs.fasta	NODE_31_length_31379_cov_8.041058	21519	21994	-	mecC-type_BlaZ	1-476/480	===============	0/0	99.17	97.69	card	FR823292:0-480	A blaZ-like beta-lactamase found in S. Aureus	penam
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0027.contigs.fasta	NODE_37_length_28737_cov_6.487179	106	1461	-	arlS	1-1356/1356	===============	0/0	100.00	98.82	card	CP000253.1:1361636-1360280	ArlS is a protein histidine kinase that phosphorylates ArlR a promoter for norA expression.	acridine_dye;disinfecting_agents_and_intercalating_dyes;fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0027.contigs.fasta	NODE_37_length_28737_cov_6.487179	1458	2117	-	arlR	1-660/660	===============	0/0	100.00	98.94	card	CP023390.1:1462248-1461588	ArlR is a response regulator that binds to the norA promoter to activate expression. ArlR must first be phosphorylated by ArlS.	acridine_dye;disinfecting_agents_and_intercalating_dyes;fluoroquinolone
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0027.contigs.fasta	NODE_46_length_23086_cov_8.380341	20057	21498	+	Staphylococcus_aureus_LmrS	2-1443/1443	===============	0/0	99.93	91.33	card	CP000046.1:2236817-2235374	MFS transporters are secondary active transporters with single-polypeptide chains containing 400-600 amino acids that transport small solutes across the membrane by using electrochemical gradients. LmrS has 14 transmembrane helices and when expressed in E. coli is capable of extruding a variety of antibiotics inclinding linezolid trimethoprim florfenicol chlorampheniocol erythromycin streptomycin kanamycin and fusidic acid	aminoglycoside;diaminopyrimidine;macrolide;oxazolidinone;phenicol
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0027.contigs.fasta	NODE_5_length_102858_cov_9.226035	11993	13345	+	tet(38)	1-1353/1353	===============	0/0	100.00	98.82	card	AY825285:0-1353	Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA which also regulates NorB.	tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0027.contigs.fasta	NODE_6_length_102820_cov_8.761945	67360	68715	-	mepA	1-1356/1356	===============	0/0	100.00	98.53	card	AY661734.1:839-2195	MepA is an efflux protein regulated by MepR and part of the MepRAB cluster. Its presence in Staphylococcus aureus led to multidrug resistance while it has also been shown to decrease tigecycline susceptibility.	glycylcycline;tetracycline
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/0864N0027.contigs.fasta	NODE_6_length_102820_cov_8.761945	68822	69241	-	mepR	1-420/420	===============	0/0	100.00	98.81	card	BA000017.4:379931-380351	MepR is an upstream repressor of MepA in Staphylococcus aureus. It is part of the mepRAB operon.	glycylcycline;tetracycline
