#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/527_09.contigs.fasta	NODE_4579_length_4597_cov_12.444785	3246	4091	+	blaZ	1-846/846	===============	0/0	100.00	99.05	ncbi	NG_047532.1	penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_106.contigs.fasta	NODE_42_length_30465_cov_6.536935	148	1500	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.19	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_106.contigs.fasta	NODE_49_length_20697_cov_26.789634	4462	4842	-	blaI_of_Z	1-381/381	===============	0/0	100.00	98.42	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_106.contigs.fasta	NODE_49_length_20697_cov_26.789634	4832	6589	-	blaR1	1-1758/1758	===============	0/0	100.00	97.27	ncbi	NG_051774.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_106.contigs.fasta	NODE_49_length_20697_cov_26.789634	6696	7541	+	blaZ	1-846/846	===============	0/0	100.00	100.00	ncbi	NG_047534.1	penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_106.contigs.fasta	NODE_70_length_5138_cov_6.225465	1591	3597	-	mecA	1-2007/2007	===============	0/0	100.00	99.95	ncbi	NG_047940.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_111.contigs.fasta	NODE_103_length_1980_cov_6.244992	124	920	-	aph(2'')-Ih	70-866/894	.==============	0/0	89.15	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih	AMIKACIN;GENTAMICIN;KANAMYCIN;TOBRAMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_111.contigs.fasta	NODE_11_length_69727_cov_7.068055	1557	2339	+	ant(9)-Ia	1-783/783	===============	0/0	100.00	99.87	ncbi	NG_047397.1	aminoglycoside nucleotidyltransferase ANT(9)-Ia	SPECTINOMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_111.contigs.fasta	NODE_11_length_69727_cov_7.068055	2465	3196	-	erm(A)	1-732/732	===============	0/0	100.00	100.00	ncbi	NG_047791.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	MACROLIDE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_111.contigs.fasta	NODE_12_length_57877_cov_8.312063	135	1487	-	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_048135.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_111.contigs.fasta	NODE_3_length_94252_cov_8.240174	61501	62346	-	blaPC1	1-846/846	===============	0/0	100.00	99.41	ncbi	NG_052065.1	BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_111.contigs.fasta	NODE_3_length_94252_cov_8.240174	62453	64210	+	blaR1	1-1758/1758	===============	0/0	100.00	99.94	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_111.contigs.fasta	NODE_3_length_94252_cov_8.240174	64200	64580	+	blaI_of_Z	1-381/381	===============	0/0	100.00	100.00	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_111.contigs.fasta	NODE_57_length_15126_cov_7.991784	9214	9585	-	mecI_of_mecA	1-372/372	===============	0/0	100.00	99.73	ncbi	NG_055650.1	mecA-type methicillin resistance repressor MecI	METHICILLIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_111.contigs.fasta	NODE_57_length_15126_cov_7.991784	9585	11342	-	mecR1	1-1758/1758	===============	0/0	100.00	100.00	ncbi	NG_051163.1	beta-lactam sensor/signal transducer MecR1	METHICILLIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_111.contigs.fasta	NODE_57_length_15126_cov_7.991784	11442	13448	+	mecA	1-2007/2007	===============	0/0	100.00	99.95	ncbi	NG_047940.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_111.contigs.fasta	NODE_5_length_89152_cov_7.999652	63456	63875	+	fosB-Saur	1-420/420	===============	0/0	100.00	100.00	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_111.contigs.fasta	NODE_8_length_78008_cov_7.945803	30325	32244	+	tet(M)	1-1920/1920	===============	0/0	100.00	100.00	ncbi	NG_048252.1	tetracycline resistance ribosomal protection protein Tet(M)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_112.contigs.fasta	NODE_35_length_30306_cov_12.010108	28601	29953	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_055984.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_112.contigs.fasta	NODE_68_length_6548_cov_16.112970	303	1148	-	blaPC1	1-846/846	===============	0/0	100.00	99.29	ncbi	NG_052065.1	BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_112.contigs.fasta	NODE_68_length_6548_cov_16.112970	1255	3012	+	blaR1	1-1758/1758	===============	0/0	100.00	99.89	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_112.contigs.fasta	NODE_68_length_6548_cov_16.112970	3002	3382	+	blaI_of_Z	1-381/381	===============	0/0	100.00	100.00	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_112.contigs.fasta	NODE_72_length_4415_cov_66.268599	1446	2294	+	str	1-849/849	===============	0/0	100.00	99.88	ncbi	NG_048080.1	streptomycin adenylyltransferase Str	STREPTOMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_112.contigs.fasta	NODE_87_length_1998_cov_12.679389	437	922	-	dfrS1	1-486/486	===============	0/0	100.00	100.00	ncbi	NG_077973.1	trimethoprim-resistant dihydrofolate reductase DfrS1	TRIMETHOPRIM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_112.contigs.fasta	NODE_88_length_1918_cov_8.748847	93	889	-	aph(2'')-Ih	70-866/894	.==============	0/0	89.15	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih	AMIKACIN;GENTAMICIN;KANAMYCIN;TOBRAMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_113.contigs.fasta	NODE_35_length_30480_cov_11.146583	354	1706	-	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_055984.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_113.contigs.fasta	NODE_60_length_10066_cov_10.498256	5812	6192	-	blaI_of_Z	1-381/381	===============	0/0	100.00	100.00	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_113.contigs.fasta	NODE_60_length_10066_cov_10.498256	6182	7939	-	blaR1	1-1758/1758	===============	0/0	100.00	99.89	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_113.contigs.fasta	NODE_60_length_10066_cov_10.498256	8046	8891	+	blaPC1	1-846/846	===============	0/0	100.00	99.29	ncbi	NG_052065.1	BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_113.contigs.fasta	NODE_74_length_1998_cov_14.123664	1077	1562	+	dfrS1	1-486/486	===============	0/0	100.00	100.00	ncbi	NG_077973.1	trimethoprim-resistant dihydrofolate reductase DfrS1	TRIMETHOPRIM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_113.contigs.fasta	NODE_75_length_1918_cov_10.426448	1030	1826	+	aph(2'')-Ih	70-866/894	.==============	0/0	89.15	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih	AMIKACIN;GENTAMICIN;KANAMYCIN;TOBRAMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_114.contigs.fasta	NODE_39_length_30261_cov_7.207192	135	1487	-	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_055984.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_114.contigs.fasta	NODE_69_length_10019_cov_11.959644	1129	1974	-	blaPC1	1-846/846	===============	0/0	100.00	99.29	ncbi	NG_052065.1	BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_114.contigs.fasta	NODE_69_length_10019_cov_11.959644	2081	3838	+	blaR1	1-1758/1758	===============	0/0	100.00	99.89	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_114.contigs.fasta	NODE_69_length_10019_cov_11.959644	3828	4208	+	blaI_of_Z	1-381/381	===============	0/0	100.00	100.00	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_114.contigs.fasta	NODE_92_length_1998_cov_15.168957	1077	1562	+	dfrS1	1-486/486	===============	0/0	100.00	100.00	ncbi	NG_077973.1	trimethoprim-resistant dihydrofolate reductase DfrS1	TRIMETHOPRIM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_114.contigs.fasta	NODE_94_length_1918_cov_11.887750	1030	1826	+	aph(2'')-Ih	70-866/894	.==============	0/0	89.15	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih	AMIKACIN;GENTAMICIN;KANAMYCIN;TOBRAMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_115.contigs.fasta	NODE_1_length_186627_cov_12.034165	138836	140755	-	tet(M)	1-1920/1920	===============	0/0	100.00	100.00	ncbi	NG_048252.1	tetracycline resistance ribosomal protection protein Tet(M)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_115.contigs.fasta	NODE_35_length_30480_cov_13.378822	354	1706	-	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_055984.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_115.contigs.fasta	NODE_41_length_21380_cov_44.482925	3997	4377	-	blaI_of_Z	1-381/381	===============	0/0	100.00	98.42	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_115.contigs.fasta	NODE_41_length_21380_cov_44.482925	4367	6124	-	blaR1	1-1758/1758	===============	0/0	100.00	97.27	ncbi	NG_051774.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_115.contigs.fasta	NODE_41_length_21380_cov_44.482925	6231	7076	+	blaZ	1-846/846	===============	0/0	100.00	100.00	ncbi	NG_047534.1	penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_115.contigs.fasta	NODE_44_length_18643_cov_11.290059	2783	4789	-	mecA	1-2007/2007	===============	0/0	100.00	99.95	ncbi	NG_047940.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_115.contigs.fasta	NODE_58_length_6652_cov_20.030367	1371	2102	+	erm(A)	1-732/732	===============	0/0	100.00	99.86	ncbi	NG_047789.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	MACROLIDE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_115.contigs.fasta	NODE_58_length_6652_cov_20.030367	2228	3010	-	ant(9)-Ia	1-783/783	===============	0/0	100.00	100.00	ncbi	NG_047397.1	aminoglycoside nucleotidyltransferase ANT(9)-Ia	SPECTINOMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_33.contigs.fasta	NODE_10_length_77698_cov_14.199485	23472	23891	+	fosB-Saur	1-420/420	===============	0/0	100.00	98.81	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_33.contigs.fasta	NODE_16_length_56827_cov_14.691622	55328	56680	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.85	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_34.contigs.fasta	NODE_10_length_82988_cov_12.088542	53747	54166	-	fosB-Saur	1-420/420	===============	0/0	100.00	98.81	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_34.contigs.fasta	NODE_31_length_29610_cov_12.445278	28111	29463	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.85	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_35.contigs.fasta	NODE_10_length_82988_cov_14.489048	53747	54166	-	fosB-Saur	1-420/420	===============	0/0	100.00	98.81	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_35.contigs.fasta	NODE_32_length_29610_cov_16.063056	28111	29463	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.85	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_36.contigs.fasta	NODE_1_length_165698_cov_6.866791	20298	20717	-	fosB-Saur	1-420/420	===============	0/0	100.00	100.00	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_36.contigs.fasta	NODE_35_length_30261_cov_7.172390	135	1487	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.63	ncbi	NG_048134.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_37.contigs.fasta	NODE_12_length_54345_cov_11.221388	120	539	+	fosB-Saur	1-420/420	===============	0/0	100.00	98.81	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_37.contigs.fasta	NODE_38_length_29610_cov_13.515806	148	1500	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.85	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_38.contigs.fasta	NODE_34_length_29610_cov_16.202421	148	1500	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.85	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_38.contigs.fasta	NODE_8_length_82962_cov_14.025106	53780	54199	-	fosB-Saur	1-420/420	===============	0/0	100.00	98.81	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_39.contigs.fasta	NODE_36_length_30261_cov_14.783644	135	1487	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.93	ncbi	NG_048134.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_40.contigs.fasta	NODE_105_length_1002_cov_1.431373	682	1002	+	blaI_of_Z	1-321/381	=============..	0/0	84.25	98.44	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_40.contigs.fasta	NODE_1_length_187127_cov_10.603825	28883	29302	+	fosB-Saur	1-420/420	===============	0/0	100.00	98.81	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_40.contigs.fasta	NODE_36_length_29004_cov_11.944013	148	1500	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.85	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_40.contigs.fasta	NODE_85_length_3085_cov_1.399410	1	798	+	blaZ	49-846/846	===============	0/0	94.33	100.00	ncbi	NG_055994.1	penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_41.contigs.fasta	NODE_12_length_54344_cov_10.404504	53806	54225	-	fosB-Saur	1-420/420	===============	0/0	100.00	98.81	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_41.contigs.fasta	NODE_34_length_29004_cov_12.999586	27505	28857	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.85	ncbi	NG_048136.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_43.contigs.fasta	NODE_109_length_2490_cov_10.753765	1461	2195	+	erm(C)	1-735/735	===============	0/0	100.00	100.00	ncbi	NG_047806.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)	MACROLIDE
