#FILE	NUM_FOUND	adsA	aur	cap8B	cap8C	cap8D	cap8E	cap8F	cap8G	cap8H	cap8I	cap8J	cap8K	cap8L	cap8M	cap8O	cap8P	capA	capN	chp	clfA	clfB	cna	coa	eap/map	ebp	esaA	esaB	esaD	esaE	esaG	essA	essB	essC	esxA	esxB	esxC	esxD	eta	fnbA	fnbB	geh	harA	hlb	hld	hlgA	hlgB	hlgC	hly/hla	hysA	icaA	icaB	icaC	icaD	icaR	isdA	isdB	isdC	isdD	isdE	isdF	isdG	isdI	lip	lukF-PV	lukS-PV	sak	sbi	scn	sdrC	sdrD	sdrE	sea	seb	sec	seh	selk	sell	selq	set16	set17	set18	set19	set20	set21	set22	set23	set24	set25	set26	spa	srtB	sspA	sspB	sspC	tsst-1	vWbp
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_112.contigs.fasta	74	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	94.01	100.00	100.00	100.00	100.00	100.00	100.00	80.24;100.00;100.00;100.00;100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	93.20	100.00	99.16	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	100.00	.	.	.	.	.	.	.	100.00	.	.	.	100.00	100.00	100.00	82.91	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_113.contigs.fasta	75	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	99.37	.	.	94.01	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	93.20	100.00	99.16	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	100.00	.	.	.	.	.	.	.	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_114.contigs.fasta	76	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	84.86	.	.	100.00	80.24	100.00	100.00	100.00	100.00	100.00	88.22;83.03;100.00;100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	87.20	.	93.20	100.00	99.16	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	100.00	.	.	.	.	.	.	.	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_115.contigs.fasta	75	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	94.01	100.00	100.00	100.00	100.00	100.00	100.00	100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	93.20	100.00	99.16	100.00	100.00	100.00	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	100.00	.	.	.	.	.	.	.	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	.	100.00
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_33.contigs.fasta	72	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	99.78	.	85.38	80.53	100.00	100.00	100.00	98.16	100.00	96.81;100.00;100.00;97.01;99.40;99.18	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	99.44	100.00	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.26;98.37	.	.	99.70	.	.	.	.	.	.	.	.	.	.	.	100.00	99.86	100.00	.	100.00	98.71	100.00	100.00	99.86	99.12	.	.	100.00	100.00	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_34.contigs.fasta	75	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	85.24	.	85.44	80.53	100.00	100.00	100.00	98.16	100.00	99.18;100.00;99.40;97.01;100.00;96.61	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	93.20	99.44	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37;97.26	.	.	99.70	.	.	.	.	.	.	100.00	.	.	100.00	.	100.00	100.00	100.00	.	100.00	98.71	100.00	100.00	99.86	99.12	.	.	100.00	100.00	100.00	100.00	100.00	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_35.contigs.fasta	75	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	85.44	80.53	100.00	100.00	100.00	98.16	100.00	96.81;100.00;100.00;97.01;99.40;100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	87.32	93.20	99.44	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37;97.26	.	.	99.70	.	.	.	.	.	.	100.00	.	.	100.00	.	100.00	100.00	100.00	.	100.00	98.71	100.00	100.00	99.86	99.12	.	.	100.00	100.00	100.00	100.00	100.00	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_36.contigs.fasta	59	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	99.92	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	80.53	100.00	100.00	100.00	.	.	100.00;99.80	100.00	100.00	.	100.00	.	.	.	.	.	.	100.00	100.00	99.16	100.00	100.00	100.00	100.00	100.00	99.59	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	81.09	.	.	.	.	.	.	.	99.56	100.00	.	93.04	100.00	.	99.86	100.00	99.86	100.00	99.28	.	100.00	92.07	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_37.contigs.fasta	75	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	84.79	87.00	.	85.44	.	100.00	100.00	100.00	98.16	100.00	80.24;100.00;94.21;88.42	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	93.34	99.44	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37;97.26	.	.	99.70	.	.	.	.	.	.	100.00	.	.	100.00	.	100.00	100.00	100.00	80.70	100.00	98.71	99.71	100.00	.	99.12	.	.	100.00	100.00	100.00	100.00	100.00	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_38.contigs.fasta	74	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	85.44	80.53	100.00	100.00	100.00	98.16	100.00	99.18;100.00;99.40;88.42	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	93.20	99.44	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37;97.26	.	.	99.70	.	.	.	.	.	.	100.00	.	.	100.00	.	100.00	100.00	100.00	.	100.00	98.71	100.00	100.00	99.86	99.12	.	.	100.00	100.00	100.00	100.00	100.00	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_39.contigs.fasta	71	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	93.48	100.00	100.00	100.00	100.00	99.02	100.00	96.81;98.99;100.00;100.00;100.00;97.60;100.00;100.00;99.59	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	99.16	100.00	100.00	100.00	100.00	100.00	99.43	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	99.92	.	.	.	.	.	.	.	.	.	.	.	99.56	99.86	100.00	92.41	100.00	.	99.86	100.00	99.86	100.00	.	.	100.00	100.00	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_40.contigs.fasta	74	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	85.44	80.53	100.00	100.00	100.00	98.16	100.00	88.42;94.01;100.00;99.18	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	87.50	.	93.34	99.44	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.26;98.37	.	.	99.70	.	.	.	.	.	.	100.00	.	.	100.00	.	100.00	100.00	100.00	.	100.00	98.71	100.00	100.00	99.86	99.12	.	.	100.00	100.00	100.00	100.00	100.00	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_41.contigs.fasta	72	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	99.78	.	85.44	.	100.00	100.00	100.00	98.16	100.00	88.42;100.00;97.60;90.62	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	93.34	99.44	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.26;98.37	.	.	99.70	.	.	.	.	.	.	100.00	.	.	100.00	.	100.00	100.00	100.00	.	100.00	98.71	100.00	100.00	99.86	99.12	.	.	100.00	100.00	100.00	100.00	100.00	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_43.contigs.fasta	73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.93	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	85.44	.	100.00	100.00	100.00	98.16	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	93.20	99.44	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.26;98.37	.	.	99.70	.	.	.	.	.	.	100.00	.	.	100.00	.	100.00	100.00	100.00	.	100.00	98.71	100.00	100.00	99.86	99.12	.	.	100.00	100.00	100.00	100.00	100.00	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_44.contigs.fasta	74	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.93	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	99.34	.	85.44	.	100.00	100.00	100.00	98.16	100.00	87.23;83.03	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	93.20	99.44	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37;97.26	.	.	99.70	.	.	.	.	.	.	100.00	.	.	100.00	.	100.00	100.00	100.00	.	100.00	98.71	100.00	100.00	99.86	99.12	.	.	100.00	100.00	100.00	100.00	100.00	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_45.contigs.fasta	71	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	99.79	80.53	100.00	100.00	100.00	98.16	100.00	82.63;99.80;96.61;100.00;99.80	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	93.20	99.44	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37;97.26	.	.	99.70	.	.	.	.	.	.	.	.	.	.	.	100.00	100.00	100.00	.	100.00	98.71	100.00	100.00	99.86	99.12	.	.	100.00	98.17	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_46.contigs.fasta	71	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	99.78	.	85.44	.	100.00	100.00	100.00	98.16	100.00	93.61;82.83;100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	99.44	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.26;98.37	.	.	99.70	.	.	.	.	.	.	.	.	.	.	.	100.00	100.00	100.00	93.88	100.00	98.71	100.00	100.00	99.86	99.12	.	.	100.00	100.00	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_48.contigs.fasta	74	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	99.78	.	85.44	.	100.00	100.00	100.00	98.16	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	93.34	99.44	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37;97.26	.	.	99.70	.	.	.	.	.	.	100.00	.	.	100.00	.	100.00	100.00	100.00	80.70	100.00	98.71	100.00	100.00	99.86	99.12	.	.	100.00	100.00	100.00	100.00	100.00	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_49.contigs.fasta	77	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	99.78	.	85.44	80.53	100.00	100.00	100.00	98.16	100.00	88.42;96.41;99.18;87.23;100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	93.34	99.44	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37;97.26	.	100.00	99.70	.	.	.	.	98.97	.	100.00	.	.	100.00	.	100.00	100.00	100.00	.	100.00	98.71	100.00	100.00	99.86	99.12	.	.	100.00	100.00	100.00	100.00	100.00	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_50.contigs.fasta	75	100.00	100.00	100.00	100.00	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	97.58	.	85.44	80.53	100.00	100.00	100.00	98.16	100.00	100.00;99.40;97.01;100.00;96.61	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	93.34	99.44	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37;97.26	.	.	99.70	.	.	.	.	.	.	100.00	.	.	100.00	.	100.00	100.00	100.00	.	100.00	98.71	100.00	100.00	99.86	99.12	.	.	100.00	100.00	100.00	100.00	100.00	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_51.contigs.fasta	77	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	85.44	80.53	100.00	100.00	100.00	98.16	100.00	97.60;93.61;97.01	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	93.34	99.44	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37;97.26	.	100.00	99.70	.	.	.	.	98.97	.	100.00	.	.	100.00	.	100.00	100.00	100.00	85.13	100.00	98.71	100.00	100.00	99.86	99.12	.	.	100.00	100.00	100.00	100.00	100.00	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_52.contigs.fasta	75	100.00	100.00	100.00	100.00	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	85.44	.	100.00	100.00	100.00	98.16	100.00	99.18;94.01;97.01;100.00;89.42	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	87.50	.	93.34	99.40	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37;97.26	.	.	99.70	.	.	.	.	.	.	100.00	.	.	100.00	.	100.00	100.00	100.00	91.46	100.00	98.71	100.00	100.00	99.86	99.12	.	.	100.00	100.00	100.00	100.00	100.00	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_53.contigs.fasta	76	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	85.44	80.53	100.00	100.00	100.00	98.16	100.00	100.00;99.18	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	87.50	.	93.34	99.44	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37;97.26	100.00	.	99.70	.	.	.	.	.	.	100.00	.	.	100.00	.	100.00	100.00	100.00	.	100.00	98.71	100.00	100.00	99.86	99.12	.	.	100.00	100.00	100.00	100.00	100.00	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_54.contigs.fasta	76	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	99.78	.	85.44	80.53	100.00	100.00	100.00	98.16	100.00	97.60;89.42	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	93.34	99.44	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.26;98.37	.	.	99.70	.	.	.	.	.	.	100.00	.	.	100.00	.	100.00	100.00	100.00	93.99	100.00	98.71	100.00	100.00	99.86	99.12	.	.	100.00	100.00	100.00	100.00	100.00	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_55.contigs.fasta	72	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	97.69	80.53	99.38	100.00	100.00	100.00	100.00	97.60;100.00;99.40;97.01;100.00;100.00;100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	99.86	99.55	99.16	100.00	100.00	100.00	100.00	100.00	98.33	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	99.77	.	.	.	.	.	.	.	.	.	.	.	99.27	99.86	100.00	93.99	100.00	.	99.86	100.00	99.86	100.00	.	.	100.00	100.00	100.00	100.00	.	98.23
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_56.contigs.fasta	70	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	80.53	99.38	100.00	100.00	100.00	100.00	100.00;97.60;100.00;99.40;80.24	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	99.86	99.55	99.16	100.00	100.00	100.00	100.00	100.00	98.33	100.00	100.00	100.00	100.00	100.00	100.00	99.85	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	99.77	.	.	.	.	.	.	.	.	.	.	.	99.27	99.86	100.00	.	100.00	.	99.86	100.00	99.86	100.00	.	.	100.00	100.00	100.00	100.00	.	98.23
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_57.contigs.fasta	70	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	85.44	80.53	100.00	100.00	100.00	98.16	100.00	99.18;100.00;88.42	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	80.51	.	100.00	99.44	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	99.59	99.70	.	.	.	.	.	.	.	.	.	.	.	100.00	100.00	85.06	.	100.00	98.71	100.00	.	.	.	.	.	100.00	100.00	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_58.contigs.fasta	69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	85.44	.	100.00	100.00	100.00	98.16	100.00	97.60;100.00;99.40;97.01;100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	93.20	99.44	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37;97.26	.	.	99.70	.	.	.	.	.	.	.	.	.	.	.	100.00	100.00	100.00	.	100.00	98.71	100.00	99.86	.	99.12	.	.	100.00	100.00	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_59.contigs.fasta	73	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	99.78	.	85.44	.	100.00	100.00	100.00	98.16	100.00	97.60;85.83	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	87.50	.	93.20	94.57	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	99.70	.	.	.	.	.	.	.	.	.	.	.	100.00	100.00	100.00	93.99	100.00	98.71	99.86	100.00	99.86	99.12	.	.	100.00	100.00	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_60.contigs.fasta	69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	89.54	.	100.00	100.00	100.00	98.16	100.00	99.18;100.00;99.80;88.22;96.81;100.00;99.40;99.80	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	99.44	99.16	100.00	99.89	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	99.70	.	.	.	.	.	.	.	.	.	.	.	100.00	100.00	100.00	.	100.00	.	100.00	100.00	99.86	99.12	.	.	100.00	98.17	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_61.contigs.fasta	71	99.78	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	99.78	.	85.44	80.53	100.00	100.00	100.00	98.16	100.00	99.18;97.01;94.01;88.22;100.00;100.00;88.42	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	99.44	.	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	99.70	.	.	.	.	.	.	.	.	.	.	.	100.00	100.00	100.00	.	100.00	98.71	100.00	100.00	99.86	99.12	.	.	100.00	100.00	100.00	100.00	.	.
/network/rit/lab/andamlab/teddy/Summer_2022_bioinformatics/datasets/core_genome/assemblies/spades/all_contigs/612_62.contigs.fasta	69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	85.44	.	.	100.00	100.00	98.16	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	93.20	99.44	99.16	100.00	100.00	99.90	100.00	100.00	98.73	100.00	100.00	100.00	100.00	100.00	100.00	99.38	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.37	.	.	99.70	.	.	.	.	.	.	.	.	.	.	.	100.00	100.00	100.00	.	100.00	98.71	100.00	100.00	99.86	99.12	.	.	100.00	98.17	100.00	100.00	.	.
